Employee_ID,Age,Years_of_Experience,Monthly_Working_Hours,Training_Hours_per_Year,Performance_Rating,Department_HR,Department_Operations,Department_Sales,Department_Tech,Job_Satisfaction_Level_Low,Job_Satisfaction_Level_Medium,Promotion_in_Last_2_Years_Yes,Attrition_Yes
E3211,37,27,142,17,3,False,False,False,True,False,False,False,False
E3212,25,21,218,46,4,True,False,False,False,False,True,False,False
E3213,40,24,187,22,5,False,False,False,False,False,True,False,False
E3214,41,16,211,19,3,True,False,False,False,True,False,False,False
E3215,51,11,224,30,5,True,False,False,False,False,True,False,False
E3216,56,15,161,13,2,True,False,False,False,False,True,False,True
E3217,31,15,248,22,2,False,True,False,False,False,True,True,False
E3218,35,16,172,1,1,True,False,False,False,False,True,False,False
E3219,39,30,209,28,2,True,False,False,False,True,False,False,False
E3220,27,14,235,49,3,False,True,False,False,False,True,False,False
E3221,48,12,206,8,5,False,False,False,True,False,False,False,False
E3222,25,26,232,32,2,False,False,True,False,False,True,False,False
E3223,25,20,234,47,3,False,True,False,False,False,False,True,False
E3224,50,1,239,43,4,False,True,False,False,False,True,True,False
E3225,52,7,147,11,3,True,False,False,False,False,False,False,False
E3226,28,6,172,18,4,True,False,False,False,False,True,False,False
E3227,30,9,236,41,3,False,False,True,False,False,False,False,False
E3228,58,3,183,19,2,True,False,False,False,False,True,True,False
E3229,52,34,125,36,4,False,False,False,False,False,True,False,False
E3230,48,2,233,30,1,True,False,False,False,False,False,False,False
E3231,37,17,247,34,3,True,False,False,False,False,True,False,False
E3232,51,23,136,40,3,False,False,False,False,True,False,False,True
E3233,28,31,157,20,3,False,False,True,False,True,False,False,True
E3234,45,33,132,46,4,False,False,False,False,False,True,False,False
E3235,29,1,231,45,3,False,True,False,False,False,True,True,True
E3236,22,1,246,42,3,False,False,False,False,False,True,False,True
E3237,35,9,225,12,3,False,False,False,True,False,True,False,False
E3238,23,22,196,38,3,False,True,False,False,True,False,False,False
E3239,56,14,138,26,5,True,False,False,False,False,True,False,False
E3240,24,11,197,24,5,False,True,False,False,True,False,False,False
E3241,34,16,239,1,3,False,False,True,False,False,True,False,False
E3242,45,17,198,34,1,False,False,True,False,False,False,False,False
E3243,30,13,195,7,3,False,False,False,False,False,False,False,False
E3244,41,16,220,32,2,False,True,False,False,False,True,False,True
E3245,56,14,194,24,3,True,False,False,False,False,True,True,True
E3246,32,11,239,20,2,False,False,True,False,False,True,False,False
E3247,47,15,202,35,4,True,False,False,False,True,False,False,False
E3248,22,31,145,12,1,False,False,False,True,False,False,True,False
E3249,33,22,247,45,5,False,False,True,False,False,True,False,False
E3250,52,33,202,8,2,False,False,False,False,False,True,False,False
E3251,51,33,163,34,4,False,False,False,True,False,True,False,True
E3252,36,15,203,45,5,False,True,False,False,True,False,True,False
E3253,52,33,144,35,2,True,False,False,False,True,False,False,False
E3254,52,6,156,48,5,False,False,True,False,True,False,False,False
E3255,54,32,231,46,3,False,False,False,True,False,True,False,True
E3256,31,3,121,43,5,False,False,False,True,True,False,False,True
E3257,30,6,217,45,5,False,False,True,False,False,False,False,False
E3258,35,17,151,9,2,False,True,False,False,False,True,False,False
E3259,37,3,208,4,4,False,True,False,False,False,False,False,False
E3260,38,10,156,30,2,False,False,False,False,False,False,False,False
E3261,29,19,234,23,2,False,True,False,False,False,True,False,False
E3262,45,10,122,31,1,False,False,False,False,True,False,False,True
E3263,34,14,159,48,2,False,False,False,True,False,True,False,False
E3264,45,16,193,48,3,False,False,True,False,True,False,False,True
E3265,42,33,185,2,3,False,True,False,False,True,False,False,True
E3266,50,11,179,15,4,False,False,False,False,False,True,False,False
E3267,40,27,130,40,3,False,False,False,True,False,True,False,False
E3268,41,34,239,48,5,False,True,False,False,True,False,False,True
E3269,52,7,248,19,1,True,False,False,False,False,True,False,False
E3270,41,26,161,43,1,False,False,False,True,True,False,False,True
E3271,55,21,242,23,4,False,True,False,False,False,True,False,True
E3272,52,23,211,33,4,False,False,False,True,False,False,False,False
E3273,50,1,181,47,4,False,False,True,False,False,True,False,False
E3274,59,30,131,22,3,False,False,True,False,False,False,False,False
E3275,32,21,147,37,3,False,False,True,False,False,True,False,False
E3276,38,0,226,1,1,True,False,False,False,True,False,False,False
E3277,41,13,214,40,3,False,False,True,False,False,True,False,True
E3278,33,24,133,4,3,True,False,False,False,True,False,False,False
E3279,41,2,237,17,3,False,False,True,False,False,True,False,False
E3280,28,4,245,49,3,False,False,False,True,False,True,False,True
E3281,27,0,222,28,4,False,True,False,False,False,False,False,False
E3282,43,18,192,9,4,False,True,False,False,False,True,False,False
E3283,52,32,181,41,3,False,False,True,False,False,False,True,False
E3284,31,29,131,41,3,False,True,False,False,False,True,False,False
E3285,42,11,157,49,2,False,False,True,False,True,False,True,False
E3286,42,9,158,15,2,False,False,True,False,False,True,False,False
E3287,45,33,205,22,4,False,False,False,False,False,False,False,False
E3288,42,15,123,29,4,False,False,False,False,False,True,False,False
E3289,48,28,167,5,4,False,False,False,False,False,True,False,True
E3290,49,14,179,43,2,True,False,False,False,False,True,True,False
E3291,33,10,127,35,5,False,False,False,False,False,True,False,False
E3292,38,33,243,19,2,False,False,True,False,True,False,True,False
E3293,22,29,235,15,4,False,False,False,True,True,False,False,True
E3294,49,34,177,27,3,False,False,False,False,True,False,False,False
E3295,41,8,154,25,2,False,False,False,False,False,True,False,False
E3296,35,17,192,21,3,False,False,False,True,False,False,False,False
E3297,47,18,234,10,2,False,False,True,False,False,False,False,False
E3298,51,3,132,0,3,True,False,False,False,True,False,False,True
E3299,35,5,158,4,5,False,False,False,False,False,True,False,False
E3300,43,32,203,48,3,False,False,False,True,False,True,False,False
E3301,44,31,140,42,3,False,False,True,False,False,True,False,False
E3302,33,15,166,45,4,False,True,False,False,False,True,False,True
E3303,42,10,121,40,3,True,False,False,False,True,False,False,False
E3304,57,21,163,41,3,False,False,False,True,False,False,False,False
E3305,53,22,149,35,5,False,False,False,True,False,False,False,True
E3306,23,25,247,1,2,False,False,False,True,True,False,True,True
E3307,39,30,174,5,3,False,False,False,False,False,True,False,False
E3308,43,28,159,26,4,False,True,False,False,True,False,False,False
E3309,49,4,216,25,1,True,False,False,False,True,False,False,False
E3310,50,24,211,34,4,False,False,True,False,False,False,False,True
E3311,59,33,143,12,3,False,False,True,False,False,True,True,True
E3312,45,11,147,11,2,False,True,False,False,False,True,False,False
E3313,57,21,236,17,3,False,False,False,True,False,True,False,False
E3314,28,8,224,37,5,False,False,False,True,False,False,False,False
E3315,36,19,212,41,4,False,False,False,True,False,False,False,False
E3316,28,28,217,5,2,False,False,False,True,True,False,False,False
E3317,21,28,208,27,2,False,False,False,True,False,False,False,False
E3318,25,26,197,27,3,False,True,False,False,False,False,False,False
E3319,23,16,193,24,3,False,False,False,False,False,True,True,False
E3320,21,4,133,4,4,True,False,False,False,False,True,False,True
E3321,24,12,164,14,5,False,False,False,True,True,False,False,True
E3322,55,14,157,46,4,False,False,False,False,True,False,False,False
E3323,52,14,181,43,3,False,False,True,False,False,True,False,False
E3324,54,17,215,8,2,False,True,False,False,False,False,False,False
E3325,45,1,186,44,1,False,False,False,False,False,False,False,False
E3326,30,22,180,47,3,False,False,False,True,False,True,False,True
E3327,41,12,132,1,3,False,False,False,True,False,True,False,True
E3328,59,3,238,48,4,False,False,False,True,False,True,False,False
E3329,47,24,206,8,3,False,False,False,False,False,True,False,True
E3330,47,10,202,25,1,False,False,False,True,True,False,True,False
E3331,22,11,199,22,3,False,False,False,False,False,True,False,False
E3332,33,12,166,27,5,False,False,False,True,True,False,False,True
E3333,29,8,230,5,4,False,False,True,False,True,False,True,False
E3334,56,5,233,3,1,False,False,True,False,True,False,False,False
E3335,42,9,173,29,4,True,False,False,False,False,True,False,False
E3336,46,22,190,46,3,False,False,False,True,True,False,False,False
E3337,32,14,191,17,3,False,False,False,True,False,True,False,False
E3338,37,22,144,29,3,False,False,False,False,False,False,False,True
E3339,34,33,142,26,3,False,False,False,False,False,True,False,False
E3340,34,15,130,43,3,False,False,False,True,False,True,False,False
E3341,54,31,146,30,4,True,False,False,False,True,False,False,False
E3342,40,4,236,43,3,False,False,False,True,False,True,True,False
E3343,31,16,186,48,2,False,False,False,False,False,True,False,True
E3344,36,21,166,38,3,False,False,False,True,False,True,False,False
E3345,51,17,127,29,4,False,False,False,False,False,True,True,False
E3346,26,27,196,36,4,False,False,False,True,False,True,False,False
E3347,39,12,186,11,3,False,True,False,False,False,False,False,False
E3348,57,0,154,16,2,False,False,False,False,False,True,False,False
E3349,24,18,196,33,1,True,False,False,False,True,False,False,False
E3350,24,33,143,27,3,False,True,False,False,False,True,False,False
E3351,40,3,174,3,1,False,False,False,True,False,True,True,False
E3352,30,2,213,33,3,False,False,False,False,True,False,False,False
E3353,44,9,177,45,4,False,True,False,False,False,False,False,False
E3354,55,27,183,13,3,True,False,False,False,False,True,False,False
E3355,46,33,195,12,4,False,False,False,False,False,True,False,True
E3356,57,18,234,48,4,False,True,False,False,False,True,False,False
E3357,58,2,168,48,2,False,True,False,False,False,True,False,False
E3358,41,22,148,49,3,False,True,False,False,False,False,False,False
E3359,59,16,237,2,2,False,False,True,False,True,False,False,True
E3360,41,6,201,20,4,False,False,False,True,False,True,False,False
E3361,30,25,126,15,2,False,False,False,False,True,False,False,False
E3362,58,17,196,37,3,False,False,False,False,False,False,False,True
E3363,24,5,241,25,3,False,False,False,False,False,True,False,True
E3364,40,30,188,5,1,False,True,False,False,False,False,False,True
E3365,37,28,209,17,2,False,False,False,True,False,False,False,False
E3366,27,8,121,40,3,True,False,False,False,False,True,False,False
E3367,24,34,156,49,3,False,False,False,False,True,False,False,False
E3368,49,16,208,5,4,False,False,False,True,False,True,False,True
E3369,34,11,246,40,2,False,False,False,True,True,False,False,False
E3370,23,23,222,49,3,False,False,True,False,False,False,False,True
E3371,44,9,149,24,3,False,False,False,False,True,False,False,True
E3372,57,29,160,47,3,False,True,False,False,False,True,False,False
E3373,36,28,123,23,3,False,False,False,True,True,False,False,False
E3374,24,9,202,29,3,False,False,False,True,True,False,False,True
E3375,44,27,230,22,4,True,False,False,False,True,False,True,False
E3376,54,17,143,44,3,False,False,True,False,False,True,False,True
E3377,50,16,169,42,1,False,False,False,True,True,False,True,False
E3378,38,10,156,7,3,False,False,False,True,False,True,False,False
E3379,39,0,144,48,3,False,True,False,False,False,True,False,False
E3380,51,16,212,8,3,False,True,False,False,False,False,False,False
E3381,39,8,244,5,1,True,False,False,False,False,False,False,False
E3382,39,27,150,32,2,True,False,False,False,False,True,False,False
E3383,42,32,211,32,3,True,False,False,False,False,True,False,False
E3384,44,2,157,44,2,False,True,False,False,False,True,False,False
E3385,32,7,246,6,3,False,True,False,False,False,True,False,False
E3386,50,5,177,41,4,False,False,True,False,False,True,False,False
E3387,58,5,233,17,4,False,False,False,False,False,True,False,True
E3388,51,28,169,5,3,False,False,False,False,False,True,False,False
E3389,56,11,211,44,4,False,False,True,False,True,False,False,False
E3390,39,8,197,36,3,False,False,False,False,False,True,False,False
E3391,56,18,248,20,5,False,True,False,False,False,True,False,False
E3392,50,16,162,25,3,False,False,False,False,False,False,False,False
E3393,53,31,237,14,3,False,True,False,False,True,False,False,False
E3394,38,34,178,43,2,False,False,True,False,False,True,False,False
E3395,48,13,180,29,3,True,False,False,False,False,False,False,False
E3396,31,15,160,10,1,False,False,True,False,True,False,False,True
E3397,53,20,137,7,3,False,False,False,False,False,False,False,False
E3398,37,11,198,4,3,False,True,False,False,False,False,False,False
E3399,26,23,149,7,5,False,False,False,False,False,True,False,False
E3400,24,33,221,4,5,False,False,False,False,False,True,False,False
E3401,40,7,130,9,4,True,False,False,False,False,False,False,False
E3402,47,20,243,14,3,False,False,False,False,False,True,False,True
E3403,35,7,185,37,4,True,False,False,False,True,False,True,False
E3404,26,27,218,49,4,False,True,False,False,False,False,False,False
E3405,34,15,143,2,5,False,True,False,False,True,False,False,False
E3406,31,9,196,40,3,True,False,False,False,True,False,False,False
E3407,59,14,247,9,2,False,False,True,False,False,False,False,False
E3408,29,3,213,6,1,False,True,False,False,True,False,False,False
E3409,46,25,206,23,5,False,False,True,False,False,True,False,False
E3410,36,14,243,25,1,False,True,False,False,False,True,False,False
E3411,25,31,165,33,3,False,True,False,False,False,True,False,False
E3412,30,3,212,7,3,False,False,False,True,True,False,False,True
E3413,23,8,134,38,1,False,False,False,False,False,True,False,False
E3414,33,34,177,4,5,False,False,False,False,False,True,False,False
E3415,50,27,191,35,3,False,False,True,False,True,False,False,False
E3416,26,8,217,42,1,False,False,False,False,False,True,False,False
E3417,37,1,192,25,5,False,False,True,False,False,True,False,False
E3418,39,2,200,9,3,False,True,False,False,False,False,False,True
E3419,55,4,184,32,4,False,False,False,True,False,True,False,False
E3420,46,9,124,35,3,False,False,False,True,False,True,False,False
E3421,25,27,147,30,4,False,True,False,False,False,True,False,False
E3422,49,14,157,37,2,True,False,False,False,False,False,False,False
E3423,57,13,200,49,3,True,False,False,False,False,True,False,False
E3424,40,22,206,24,3,False,False,False,False,False,True,False,False
E3425,41,12,156,44,5,False,False,True,False,False,True,False,False
E3426,30,15,144,12,1,False,False,False,True,False,True,False,False
E3427,25,29,202,0,3,False,False,False,False,True,False,False,False
E3428,56,7,146,35,4,False,True,False,False,False,True,False,False
E3429,26,16,196,35,3,False,False,False,True,False,True,False,False
E3430,46,29,209,49,3,False,False,True,False,False,True,False,False
E3431,24,16,146,23,4,False,False,True,False,True,False,False,False
E3432,59,34,241,26,1,True,False,False,False,False,True,False,False
E3433,59,0,178,17,1,False,False,False,False,False,True,False,False
E3434,55,23,191,49,5,False,True,False,False,True,False,False,False
E3435,21,24,210,46,3,False,False,False,True,True,False,False,True
E3436,44,1,187,49,3,False,False,True,False,False,True,False,False
E3437,56,24,225,14,4,False,False,False,True,False,True,False,False
E3438,26,13,123,16,2,False,True,False,False,False,True,False,False
E3439,51,32,182,28,4,False,False,False,True,False,True,True,False
E3440,40,16,206,4,3,False,False,False,False,False,True,False,False
E3441,44,30,230,10,4,True,False,False,False,False,True,False,False
E3442,45,9,141,15,3,False,False,False,True,False,True,False,False
E3443,56,5,210,33,2,True,False,False,False,True,False,False,False
E3444,41,24,235,16,4,False,True,False,False,False,True,False,False
E3445,50,29,160,32,3,True,False,False,False,True,False,False,True
E3446,44,33,200,49,3,False,False,False,True,False,True,False,False
E3447,50,17,242,48,4,False,False,False,True,False,True,False,False
E3448,42,23,176,30,3,False,False,True,False,False,True,False,True
E3449,48,26,246,17,3,False,False,False,True,True,False,True,False
E3450,27,26,214,24,2,True,False,False,False,True,False,False,True
E3451,55,20,174,4,4,False,False,True,False,True,False,False,False
E3452,48,18,125,29,2,False,False,False,True,False,True,False,False
E3453,34,22,128,44,5,False,False,False,True,False,True,False,True
E3454,30,14,151,22,2,False,True,False,False,True,False,False,True
E3455,36,1,247,37,4,False,False,True,False,False,True,False,True
E3456,36,34,135,44,3,False,True,False,False,False,True,False,False
E3457,51,19,160,17,2,False,True,False,False,False,True,True,False
E3458,45,27,244,31,3,False,True,False,False,False,True,False,False
E3459,33,14,136,29,2,False,False,False,False,False,True,False,False
E3460,26,15,229,28,2,False,True,False,False,False,False,True,False
E3461,29,32,145,35,2,True,False,False,False,True,False,False,False
E3462,56,11,248,8,4,False,False,False,True,True,False,True,False
E3463,40,19,120,22,2,False,False,False,False,False,True,False,True
E3464,38,28,154,2,5,False,True,False,False,False,True,False,False
E3465,41,2,128,21,1,False,False,False,True,False,False,True,False
E3466,24,4,206,39,4,False,False,True,False,True,False,False,False
E3467,53,1,157,44,4,False,False,True,False,True,False,False,True
E3468,47,22,123,30,5,False,False,False,True,False,True,False,True
E3469,27,25,171,21,2,True,False,False,False,True,False,False,False
E3470,26,25,124,10,4,False,False,False,True,False,True,False,False
E3471,35,6,225,41,2,False,False,False,True,False,False,True,True
E3472,38,9,167,42,3,False,False,False,False,True,False,True,False
E3473,52,4,206,2,4,False,False,True,False,False,True,False,False
E3474,31,11,157,13,3,False,False,True,False,False,True,False,True
E3475,40,31,171,45,3,False,True,False,False,False,True,False,False
E3476,44,30,206,18,2,False,False,False,True,True,False,False,False
E3477,35,21,165,30,1,False,False,False,True,True,False,False,False
E3478,27,16,212,35,2,True,False,False,False,True,False,False,False
E3479,41,19,169,31,4,False,False,True,False,False,False,False,True
E3480,46,19,185,25,1,True,False,False,False,False,True,False,False
E3481,34,7,157,0,4,False,False,False,False,False,True,False,False
E3482,57,33,224,1,4,False,True,False,False,True,False,True,False
E3483,41,22,135,5,3,True,False,False,False,True,False,False,False
E3484,38,27,198,44,4,False,False,True,False,False,True,False,True
E3485,25,12,132,13,4,False,False,False,False,False,True,False,False
E3486,23,28,233,27,3,False,False,False,True,False,True,False,False
E3487,43,7,221,32,3,False,False,False,False,False,True,False,False
E3488,46,10,206,24,5,True,False,False,False,False,True,False,False
E3489,57,17,207,39,5,False,False,True,False,True,False,False,False
E3490,44,24,148,17,4,True,False,False,False,False,True,True,False
E3491,39,21,226,45,2,False,False,False,True,True,False,False,False
E3492,45,34,184,33,3,False,False,False,True,False,True,False,False
E3493,41,28,219,11,3,False,False,True,False,False,True,True,False
E3494,32,20,234,26,4,False,True,False,False,True,False,False,False
E3495,53,6,206,23,4,False,False,False,False,False,True,False,False
E3496,24,11,193,32,3,False,False,False,False,False,False,False,False
E3497,27,23,132,14,4,False,False,False,True,True,False,False,False
E3498,42,31,213,42,1,True,False,False,False,False,True,False,False
E3499,53,26,197,31,4,True,False,False,False,False,True,True,False
E3500,37,31,243,49,2,False,True,False,False,True,False,False,False
E3501,44,31,244,16,4,True,False,False,False,False,True,False,False
E3502,54,31,157,34,2,False,False,False,False,False,True,False,False
E3503,48,25,132,46,2,True,False,False,False,False,True,False,False
E3504,59,10,173,44,1,False,True,False,False,False,False,False,False
E3505,42,17,225,34,5,False,False,False,False,True,False,False,False
E3506,37,4,163,12,3,True,False,False,False,False,True,False,False
E3507,54,15,143,8,3,False,False,False,False,False,True,False,False
E3508,26,10,243,9,4,False,False,False,True,True,False,False,True
E3509,26,34,148,0,3,False,False,False,True,False,False,False,False
E3510,54,10,211,33,3,False,False,False,True,False,True,False,False
E3511,21,22,124,45,3,True,False,False,False,False,True,False,False
E3512,30,33,244,36,1,False,True,False,False,False,True,False,False
E3513,41,16,190,24,3,False,False,False,False,False,True,False,False
E3514,25,9,218,21,2,False,False,True,False,True,False,False,True
E3515,22,17,131,9,4,False,False,False,True,True,False,True,False
E3516,42,7,171,25,2,False,False,False,True,True,False,False,False
E3517,22,25,165,18,3,False,False,True,False,False,True,False,False
E3518,30,2,223,39,3,False,False,True,False,True,False,False,False
E3519,54,23,163,44,2,True,False,False,False,False,True,True,True
E3520,36,2,128,40,5,False,False,False,False,True,False,False,False
E3521,59,1,219,49,5,False,False,False,True,True,False,False,True
E3522,42,34,222,3,1,False,True,False,False,False,True,False,False
E3523,32,16,229,39,4,True,False,False,False,False,True,False,False
E3524,44,8,235,4,3,True,False,False,False,False,True,False,False
E3525,58,21,141,28,4,False,True,False,False,True,False,False,False
E3526,30,30,207,37,2,False,True,False,False,True,False,False,True
E3527,55,33,152,4,2,False,True,False,False,False,False,False,False
E3528,52,23,134,0,4,False,False,True,False,True,False,False,True
E3529,27,8,146,27,4,False,False,False,True,False,True,False,False
E3530,41,1,231,18,3,False,False,True,False,False,True,True,False
E3531,40,20,201,35,4,False,False,False,True,True,False,False,False
E3532,46,33,167,0,4,False,False,True,False,False,True,False,False
E3533,24,26,127,28,2,False,False,False,False,False,False,False,False
E3534,42,6,237,35,3,False,False,False,True,False,False,False,False
E3535,35,21,203,31,2,True,False,False,False,False,True,True,True
E3536,41,3,121,13,4,False,False,False,True,False,True,False,True
E3537,35,13,237,31,5,False,False,False,True,False,True,False,True
E3538,42,33,140,45,3,False,False,False,True,False,True,False,False
E3539,48,22,242,8,4,False,False,False,False,False,True,False,False
E3540,34,24,215,18,4,False,False,True,False,False,False,False,False
E3541,47,0,132,10,2,True,False,False,False,True,False,False,True
E3542,48,14,120,47,3,False,False,True,False,False,True,False,False
E3543,46,31,236,3,3,False,False,True,False,False,True,False,False
E3544,22,13,183,40,3,False,True,False,False,False,True,True,True
E3545,45,20,180,24,4,False,False,False,False,True,False,False,False
E3546,23,6,227,16,3,False,True,False,False,True,False,False,False
E3547,28,20,131,46,3,False,False,False,False,False,True,False,False
E3548,53,11,209,7,4,False,False,True,False,False,True,False,True
E3549,55,14,202,44,1,False,False,True,False,False,True,False,True
E3550,26,14,247,0,3,False,False,False,False,False,True,False,False
E3551,59,16,152,1,2,False,False,True,False,False,True,False,False
E3552,43,33,247,9,3,False,False,True,False,False,True,False,False
E3553,45,34,219,26,4,True,False,False,False,True,False,False,False
E3554,39,13,225,26,2,False,True,False,False,True,False,False,False
E3555,25,4,191,12,4,False,True,False,False,False,False,False,False
E3556,31,29,193,10,3,False,True,False,False,False,True,False,False
E3557,32,3,215,13,2,False,False,False,True,True,False,False,True
E3558,30,14,211,31,3,True,False,False,False,True,False,False,False
E3559,28,34,193,15,4,False,True,False,False,False,True,True,False
E3560,44,9,191,28,1,False,True,False,False,False,True,False,False
E3561,48,1,178,37,3,True,False,False,False,False,False,False,False
E3562,56,23,175,33,4,False,False,True,False,False,True,False,False
E3563,57,27,132,25,3,False,True,False,False,True,False,False,False
E3564,41,21,154,4,1,False,False,True,False,False,True,False,False
E3565,28,31,238,18,3,False,True,False,False,True,False,False,False
E3566,29,30,234,38,4,False,False,False,False,False,True,False,False
E3567,35,18,175,27,5,False,False,False,True,True,False,True,False
E3568,38,20,172,27,1,False,True,False,False,False,True,False,False
E3569,40,2,220,16,3,False,False,False,False,False,False,False,False
E3570,26,5,239,36,2,True,False,False,False,False,True,False,False
E3571,32,31,179,43,4,False,False,False,False,True,False,False,False
E3572,22,1,224,18,1,True,False,False,False,False,True,True,False
E3573,27,23,225,26,1,False,True,False,False,False,True,False,False
E3574,36,26,199,49,4,True,False,False,False,False,False,True,False
E3575,23,8,130,11,1,False,False,False,False,False,False,False,False
E3576,23,12,170,2,3,False,False,False,True,True,False,True,False
E3577,47,13,240,3,5,False,False,True,False,False,False,False,False
E3578,58,10,142,46,5,False,False,True,False,True,False,False,True
E3579,53,13,166,46,2,False,False,False,True,True,False,False,False
E3580,48,15,194,10,3,False,False,True,False,True,False,False,False
E3581,21,9,212,33,3,False,True,False,False,True,False,False,True
E3582,28,19,246,17,3,False,True,False,False,False,False,False,False
E3583,57,15,175,34,5,False,False,False,False,False,True,False,False
E3584,52,33,192,17,4,False,False,False,False,False,True,False,False
E3585,57,15,137,45,4,True,False,False,False,False,False,False,False
E3586,24,13,163,5,3,False,False,False,False,False,True,False,False
E3587,50,27,175,33,3,False,True,False,False,True,False,False,True
E3588,26,17,219,32,3,False,False,False,False,False,True,False,False
E3589,39,25,120,7,3,False,False,True,False,False,False,False,False
E3590,52,6,164,41,1,True,False,False,False,False,False,False,False
E3591,29,33,182,19,2,True,False,False,False,False,True,False,False
E3592,32,6,177,49,2,False,True,False,False,False,False,False,False
E3593,31,32,182,19,2,False,False,False,False,False,False,False,False
E3594,36,34,157,42,2,False,False,True,False,True,False,False,False
E3595,21,20,148,17,3,False,False,False,False,False,True,False,False
E3596,41,27,159,26,3,False,False,False,True,True,False,True,True
E3597,50,31,207,47,3,False,False,False,False,False,True,False,False
E3598,33,15,175,4,3,False,True,False,False,False,False,False,False
E3599,54,9,163,6,5,False,False,False,False,False,True,False,False
E3600,24,22,219,21,3,True,False,False,False,False,True,False,False
E3601,48,14,168,33,4,False,False,True,False,False,False,False,True
E3602,58,5,234,42,5,False,True,False,False,True,False,False,False
E3603,51,32,194,12,2,False,False,False,True,True,False,False,True
E3604,47,11,168,31,3,False,False,True,False,True,False,False,False
E3605,25,30,226,23,3,False,False,True,False,False,True,False,True
E3606,45,9,230,15,3,True,False,False,False,False,False,False,True
E3607,23,33,234,13,1,True,False,False,False,False,True,True,False
E3608,53,9,140,38,4,True,False,False,False,False,False,False,False
E3609,24,10,166,6,2,False,True,False,False,False,True,False,False
E3610,45,13,122,43,5,False,False,False,False,False,True,False,False
E3611,40,2,246,11,4,False,False,True,False,False,True,False,False
E3612,54,32,186,19,3,False,False,False,False,False,False,False,False
E3613,46,6,181,32,2,False,False,False,False,True,False,True,False
E3614,25,3,150,5,3,True,False,False,False,True,False,True,True
E3615,55,9,165,39,3,False,False,False,False,True,False,False,False
E3616,48,14,164,26,3,False,False,True,False,False,False,False,False
E3617,49,15,133,12,4,False,False,True,False,False,False,False,False
E3618,29,3,240,4,3,False,False,False,True,False,True,False,False
E3619,58,3,238,23,3,False,True,False,False,False,False,False,False
E3620,26,26,196,9,4,False,False,False,False,False,True,False,False
E3621,39,21,207,45,1,False,True,False,False,False,True,False,False
E3622,31,21,236,31,3,False,True,False,False,False,False,False,False
E3623,22,16,243,8,3,False,True,False,False,False,True,False,False
E3624,29,33,173,48,3,False,True,False,False,False,True,False,False
E3625,41,31,167,34,4,False,False,True,False,True,False,False,False
E3626,44,5,220,43,5,False,False,False,False,True,False,False,False
E3627,54,32,134,11,3,False,False,False,True,False,True,False,False
E3628,42,7,232,10,3,False,True,False,False,True,False,False,False
E3629,23,4,135,35,3,False,False,False,True,False,True,False,False
E3630,32,4,162,7,4,False,False,True,False,False,True,False,False
E3631,48,9,147,9,4,False,False,True,False,False,True,False,True
E3632,50,6,185,13,2,True,False,False,False,False,True,False,True
E3633,46,11,217,29,1,False,True,False,False,False,False,False,False
E3634,41,29,179,0,5,True,False,False,False,True,False,False,False
E3635,48,24,247,11,3,False,False,False,True,False,True,False,False
E3636,46,27,248,4,3,False,False,False,False,False,False,False,False
E3637,53,12,175,13,4,True,False,False,False,True,False,False,True
E3638,41,21,203,35,3,False,False,True,False,True,False,True,False
E3639,55,17,151,16,3,False,True,False,False,False,True,False,False
E3640,54,26,200,21,2,False,False,False,True,False,True,True,True
E3641,38,7,137,30,5,False,False,True,False,True,False,False,False
E3642,31,5,154,25,1,False,False,False,False,False,True,False,True
E3643,43,10,223,12,3,False,True,False,False,False,True,False,False
E3644,42,28,219,2,3,False,False,False,False,False,True,False,False
E3645,37,4,142,42,4,False,False,False,False,False,True,False,False
E3646,25,6,124,10,2,False,True,False,False,False,True,True,False
E3647,31,21,147,4,3,False,True,False,False,False,True,False,False
E3648,50,3,169,37,3,False,False,False,False,False,True,False,False
E3649,35,31,221,3,3,False,False,False,True,False,True,False,False
E3650,47,18,148,31,4,False,True,False,False,False,True,False,False
E3651,55,32,156,9,1,False,False,True,False,False,False,False,True
E3652,53,0,249,9,4,True,False,False,False,False,True,False,False
E3653,40,7,235,43,4,False,False,False,True,False,True,False,False
E3654,36,31,177,17,5,False,True,False,False,True,False,False,False
E3655,54,29,225,46,3,False,True,False,False,False,False,True,False
E3656,22,27,175,22,3,False,False,False,True,False,True,False,False
E3657,55,31,241,17,3,True,False,False,False,False,True,False,False
E3658,48,24,222,34,5,False,False,False,False,False,True,False,True
E3659,59,33,242,2,4,False,False,True,False,True,False,False,False
E3660,26,32,141,0,3,False,True,False,False,False,True,False,False
E3661,29,12,179,16,5,True,False,False,False,True,False,False,False
E3662,40,24,203,41,4,False,False,True,False,False,True,False,False
E3663,21,9,247,5,5,False,False,False,True,False,True,False,False
E3664,28,30,199,10,4,False,True,False,False,True,False,False,False
E3665,43,10,200,13,4,False,False,False,False,True,False,False,False
E3666,23,24,125,48,4,False,False,False,True,False,True,False,False
E3667,24,33,205,27,1,False,True,False,False,False,True,False,True
E3668,45,19,201,38,5,True,False,False,False,True,False,False,False
E3669,58,6,161,35,3,False,False,True,False,False,True,True,False
E3670,35,32,193,10,3,False,False,True,False,False,True,False,False
E3671,41,34,160,40,4,False,True,False,False,False,True,False,True
E3672,55,28,182,39,4,False,False,False,True,True,False,False,False
